txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,merchant_name,mcc_m,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,complaint_id,user_id_cb,merchant_id_cb,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,is_chargeback
TXN00010542,2026-02-06 11:03:13,USR89669,MCH3001,15316.11,UTR6313456163,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010256,2026-02-23 20:01:17,USR80559,MCH1578,304.01,UTR2962646988,,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002715,2026-03-05 15:57:53,USR84606,MCH9133,43.83,UTR5137482885,7011.0,TXN_SUCCESS,"Rai, Nadig and Karpe",4131,TRANSPRT,PRIVATE-LIMITED,ludhiana,Punjab,03-09-2025,,Enabled,-268.65,CBK0000056,USR49193,MCH9467,2026/01/23,03/02/2026 08:44 AM,,service failed,Merchant service was not delivered after payment.,Rejected,,H,chatbot,1
TXN00012943,2026-01-16 12:53:26,USR51746,MCH3959,468.53,130803716997,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015545,,USR31703,MCH1634,18655.0,UTR1970615630,4131.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018590,,USR66846,MCH2884,4731.32,UTR1978336141,,SUCCESS,Malhotra-Sarin,5942,BOOKS_STATIONERY,SOLE-PROPRIETOR,pune,Maharashtra,02-27-2025,,A,683.54,,,,,,,,,,,,,0
TXN00002507,2026-02-21 05:04:13,USR54535,MCH1023,21350.51,UTR1876757270,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019887,2026-02-28 17:13:42,USR90461,MCH7313,24561.9,UTR2657353009,5812.0,S,Sarma LLC,4131,TRANSPORT,individual,Kolkata,West Bengal,07-04-2025,XXXX9480,Blocked,1073.87,,,,,,,,,,,,,0
TXN00012921,,USR84233,MCH2793,21773.56,UTR 1823447065,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000300,2026-03-10 17:23:20,USR80007,MCH7828,2142.83,UTR2508199928,5411.0,Success,  Jhaveri and Sons  ,5699.0,GARMENTS,Individual,kolkata,West Bengal,2026/02/23,3888843924,A,"₹3,105.54",,,,,,,,,,,,,0
TXN00002370,2026-03-07 21:56:46,USR97211,MCH2054,18232.05,UTR3719065805,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008352,2026-01-01 01:40:38,USR62858,MCH9024,1241.35,UTR1503343343,4131.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008213,2026-02-07 08:38:38,USR28551,MCH8499,405.79,UTR1398654389,5912.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011634,2026-01-31 17:31:54,USR88994,MCH7119,22118.21,UTR4671332369,5411.0,FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019624,,USR68809,MCH4944,20238.01,UTR0099376636,5912.0,COMPLETED,"Pillai, Kurian and Sunder",misc,KIRANA,SOLE-PROPRIETOR,mumbai,Maharashtra,2023-04-08 22:00:12,XXXX3249,ACTIVE,907.45,,,,,,,,,,,,,0
TXN00019223,2026-02-07 06:56:33,USR12845,MCH6469,18829.63,UTR1091372928,,SUCCESS,"Bahl, Barad and Dhillon",5311,DEPARTMENT STORE,Private Limited,Chennai,Tamil Nadu,10/02/2025,,Live,-931.21,,,,,,,,,,,,,0
TXN00011121,2026-03-08 14:17:33,USR58549,MCH3489,18654.59,UTR 9007538052,5411.0,PROCESSING,Bahl-Bhavsar,MCC-4131,TRANSPORTATION,PARTNERSHIP,DELHI,Delhi,,XXXX6898,A,908.03,,,,,,,,,,,,,0
TXN00012897,2026-01-15 06:12:46,USR27550,MCH4014,12350.03,UTR6312188406,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00004824,2026-01-09 04:18:49,USR34164,MCH1694,9839.08,UTR8384698369,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018708,2026-02-21 03:38:09,USR62007,MCH1421,20418.8,UTR3037519257,5411.0,F,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007095,2026-03-12 10:44:43,USR61593,MCH6393,8924.51,860814916910,5411.0,SUCCESS,,,,,,,,,,,CBK0001269,USR24536,MCH8953,2026-02-06 04:54:54,2026/02/07,"Rs. 1,816",unauth txn,User says UPI PIN was not entered by them.,IN_PROGRESS,17/02/2026 08:54 AM,M,ivr,1
TXN00013987,,USR79985,MCH3719,249.55,UTR2653760709,5912.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011931,,USR25229,MCH4657,17249.13,UTR4060871879,4131.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000462,2026-02-08 10:14:52,USR29234,MCH5023,16233.77,UTR4201077035,,TXN_SUCCESS,CHATTERJEE-KALLA,5912,PHARMACIES,Partnership,Bombay,Maharashtra,12-31-2024,XXXX9987,ACTIVE,-5484.78,CBK0001930,USR44849,MCH6811,07/01/2026 05:21 PM,1768004481,9759.54,complaint,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,IN_PROGRESS,2026/01/17,P4,IVR,1
TXN00007191,2026-02-22 09:32:19,USR44887,MCH8808,14001.66,UTR3619199019,,S,"  Kothari, Bansal and Gupta  ",misc,STATIONERY,Individual,BLR,Karnataka,19/09/2025 01:30 AM,9868014892,A,Rs. 380,,,,,,,,,,,,,0
TXN00007775,2026-02-25 18:43:37,USR71239,MCH6067,8362.04,UTR0419735616,5411.0,Success,Chaw1a-Gangu1y,UNKNOWN,HOSPITALITY,sole_proprietor,mumbai,Maharashtra,2025/12/03,FNQE1460028710860,Inactive,700.95,,,,,,,,,,,,,0
TXN00006376,,USR24093,MCH5117,995.05,UTR4930185315,5912.0,Success,BAVA-SANI,5311,DEPARTMENT STORE,Private Limited,amritsar,Punjab,1683474989,ICYL7735321082205,Enabled,₹557.72,,,,,,,,,,,,,0
TXN00001145,,USR84149,MCH2600,6683.04,UTR7909835266,5411.0,S,Prabhakar and Sons,5699,FASHION,PARTNERSHIP,kolkata,West Bengal,1734466363,1873277155,Active,-1712.51,,,,,,,,,,,,,0
TXN00013628,,USR76978,MCH2200,1020.57,UTR3107000182,5411.0,TXN_SUCCESS,Choudhry-Vig,4814,TELECOM,Private Limited,jaipur,Rajasthan,21/04/2023 06:16 AM,JBNG6240536039384,Live,INR 207.14,,,,,,,,,,,,,0
TXN00004526,2026-02-18 02:09:49,USR86044,MCH7326,10747.54,997164909662,4131.0,SUCCESS,"Mandal, Behl and Bhattacharyya",7011,HOSPITALITY,sole_proprietor,Chennai,Tamil Nadu,1729926471,,A,"1,119.05",,,,,,,,,,,,,0
TXN00005785,,USR97837,MCH6266,432.65,UTR3416151515,5812.0,SUCCESS,,,,,,,,,,,CBK0000028,USR15008,MCH 4604,03/02/2026 03:28 PM,06/03/2026 12:28 AM,222.95,charged twice,Payment made to unknown merchant as per cust statement.,CLOSED,03-28-2026,M,ivr,1
TXN00010363,2026-02-11 09:08:40,USR18177,MCH2183,23942.01,UTR0309080626,5411.0,COMPLETED,Savant LLC,4131,TRAVEL,SOLE-PROPRIETOR,Dilli,Delhi,,XXXX8842,Active,-202.62,,,,,,,,,,,,,0
TXN00007827,,USR35475,MCH6460,23602.93,UTR0800678178,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001572,,USR35345,MCH1723,4208.68,UTR3863457528,5812.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019203,2026-03-12 03:37:27,USR76549,MCH5407,21636.0,UTR4729355216,5912.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016031,2026-03-31 20:34:22,USR54401,MCH1207,11500.96,UTR5053115128,,Pending,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019888,,USR88374,MCH2374,18694.32,UTR5733774449,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000511,2026-01-11 09:24:42,USR64306,MCH5095,15339.25,UTR5412915257,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008294,,USR70604,MCH1013,0.4742,963085390247,,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009291,,USR57656,MCH5466,12805.46,UTR7873883554,5812.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000465,2026-03-04 16:07:33,USR23254,MCH6722,24054.69,UTR0890274502,,Initiated,bhagat llc,5999,MISC RETAIL,Sole Proprietor,Bombay,Maharashtra,05-13-2023,,ACTIVE,211.13,,,,,,,,,,,,,0
TXN00007456,2026-02-27 04:34:53,USR43359,MCH1176,24972.63,UTR1439458811,7011.0,TXN_SUCCESS,,,,,,,,,,,CBK0001732,usr17657,MCH3806,2026/03/17,03-17-2026,"Rs. 2,655",Fraud Suspected,User claims account was compromised before transaction.,CLOSED,,P1,Branch,1
TXN00007870,2026-02-18 12:08:50,USR57399,MCH3223,221.2,UTR6036921025,5411.0,Fail,,,,,,,,,,,CBK0000404,usr_76645,MCH7161,2026/01/28,1770314871,1860.61,Duplicate Debit,User reports money deducted but merchant denies receiving payment.,WIP,17/02/2026 06:07 PM,HIGH,Email,1
TXN00001477,2026-03-24 22:55:30,USR44454,MCH2470,20198.07,UTR0908647894,7011.0,Success,Mutti-Bawa,,CHEMIST,INDIVIDUAL,Jalandar,Punjab,12-13-2025,XXXX5194,SUSPENDED,INR 444.91,,,,,,,,,,,,,0
TXN00010488,,USR70377,MCH9034,23428.44,UTR6583874512,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014757,,USR63952,MCH7337,0.12921,UTR8069746061,5812.0,S,NATH-NARAYAN,5699,CLOTHS,Individual,Hyd,Telangana,28-Jul-2024,,ACTIVE,"3,029.85",,,,,,,,,,,,,0
TXN00012828,,USR55678,MCH7059,597.33,UTR5329457073,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014011,2026-02-23 01:47:28,USR10881,MCH4492,20779.0,UTR8550306560,7011.0,Success,,,,,,,,,,,CBK0002559,usr_19313,MCH4037,04/01/2026 10:10 AM,,"INR 1,125.73",amount mismatch,User says UPI PIN was not entered by them.,PENDING_BANK,,Low,Branch,1
TXN00012546,2026-03-21 05:20:37,USR37295,MCH4883,2531.21,UTR2837014070,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014851,,USR28526,MCH2716,20890.13,UTR8452513899,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019038,2026-02-12 19:38:42,USR32378,MCH2768,14149.56,UTR9874940622,,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006769,2026-02-07 01:09:07,USR22264,MCH3446,22033.63,549659212254,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013623,,USR43108,MCH4749,0.21129,515992040784,5411.0,SUCCESS,,,,,,,,,,,CBK0000530,USR 83977,7491,23/03/2026 01:39 PM,25/03/2026,5881.5,Duplicate Debit,Customer complaint text unclear due to poor call center notes.,Rejected,01/04/2026,H,CHATBOT,1
TXN00013623,,USR43108,MCH4749,0.21129,515992040784,5411.0,SUCCESS,,,,,,,,,,,CBK0002503,USR34012,MCH2141,2026-03-05 13:39:14,,"3,159.54",Unauthorized Transaction,User says UPI PIN was not entered by them.,Open,04-02-2026,P4,Email,1
TXN00009750,2026-01-09 16:03:17,USR77970,MCH6351,23320.0,UTR 5124227027,5411.0,S,Mahal-Padmanabhan,05812,RESTAURANT,PARTNERSHIP,BLR,Karnataka,2025/03/30,IXWO1858083433710,ACTIVE,"₹3,129.06",,,,,,,,,,,,,0
TXN00017466,,USR69857,MCH9396,15240.45,UTR8631428172,5812.0,COMPLETED,Baria-Bhasin,05912,MEDICAL_STORE,partnership,pune,Maharashtra,2025/01/24,WSGG2231313442332,Active,-157.3,,,,,,,,,,,,,0
TXN00001781,,USR63036,MCH7186,970.27,UTR7964176004,5812.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013375,,USR56059,MCH1223,11453.16,UTR6978957644,5912.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011758,2026-02-09 19:58:32,USR59401,MCH9490,20979.65,UTR 6310170982,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013310,2026-02-25 04:06:29,USR64790,MCH6347,12822.95,UTR4095694418,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000838,2026-03-25 15:25:43,USR54874,MCH1078,9066.22,577552576789,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007606,2026-02-19 13:39:45,USR59157,MCH8375,16759.65,UTR6796433959,5912.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00005297,2026-01-24 20:43:12,USR93449,MCH5688,11698.34,UTR2460362358,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002550,,USR54239,MCH3001,1659.59,UTR8561744155,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016307,2026-02-13 03:21:18,USR82829,MCH2681,7345.26,UTR 6098647179,7011.0,COMPLETED,Upadhyay-Bava,7011,HOSPITALITY,INDIVIDUAL,pune,Maharashtra,16-Feb-2024,YHMW6591611383032,Active,₹230.72,,,,,,,,,,,,,0
TXN00009955,2026-03-25 06:57:17,USR43857,MCH4347,4163.35,UTR 7499359276,4131.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002399,,USR64017,MCH1525,16149.1,UTR2921589216,5912.0,Pending,sant-bhavsar,05942,BOOKS,INDIVIDUAL,Jaipur,Rajasthan,2023/09/10,XXXX7524,A,INR 754.82,,,,,,,,,,,,,0
TXN00008813,2026-03-29 18:10:28,USR46537,MCH9935,21145.16,UTR6747535924,7011.0,Success,Sahni-Barad,5999,MISCELLANEOUS,PARTNERSHIP,delhi,Delhi,12/06/2023,,Live,"Rs. 1,444",CBK0000810,USR55160,MCH9104,03-15-2026,,-825.92,customer issue,User says UPI PIN was not entered by them.,WIP,,Low,Call Center,1
TXN00004909,,USR94443,MCH5344,18541.74,UTR 7654344773,,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000270,2026-02-11 01:58:58,USR30203,MCH7473,7346.86,UTR6115437799,,COMPLETED,"Nair, Ramachandran and Mane",5311.0,RETAIL,sole_proprietor,HYDERABAD,Telangana,07-Sep-2023,3598989275,Disabled,-418.39,,,,,,,,,,,,,0
TXN00007030,,USR68688,MCH2016,3814.18,UTR6656456413,7011.0,TXN_SUCCESS,"Amble, Yadav and Dube",5999,RETAIL OTHER,PARTNERSHIP,kolkata,West Bengal,18/03/2025,XXXX3614,Hold,10324.69,,,,,,,,,,,,,0
TXN00004080,,USR59025,MCH6598,5664.55,UTR1978446388,,Success,"Sachar, Thakkar and Sachar",5699,CLOTHS,PRIVATE-LIMITED,ASR,Punjab,2024/01/26,FGUE5705085368360,ACTIVE,Rs. 421,,,,,,,,,,,,,0
TXN00007804,,USR32245,MCH9770,0.7887,UTR1798738427,5411.0,COMPLETED,jha-andra,,TRANSPRT,Sole Proprietor,Chennai,Tamil Nadu,01-22-2026,BRJH7377264204006,S,"₹1,847.23",,,,,,,,,,,,,0
TXN00002307,2026-02-14 19:56:16,USR92350,MCH7980,0.2186,UTR 3557357233,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008375,,USR66264,MCH2040,14522.62,UTR5404306516,7011.0,COMPLETED,Goel-Dewan,,MISCELLANEOUS,Individual,delhi,Delhi,07/12/2025,EFTH2141412119625,ACTIVE,320.83,CBK0001853,USR 11036,MCH-7833,2026-01-09 13:20:42,,372.08,double debit,Complaint received after multiple failed attempts.,RESOLVED,1770751242,LOW,Branch,1
TXN00004554,2026-03-26 22:27:16,USR96174,MCH3175,22155.42,UTR7669833647,,SUCCESS,,,,,,,,,,,CBK0000997,USR64865,mch4157,19-Feb-2026,2026-03-01 20:11:18,"₹2,266.29",double debit,Customer says amount was debited twice.,OPEN,21-Mar-2026,MEDIUM,Email,1
TXN00009147,,USR31890,MCH8880,0.8884,UTR4502457464,4131.0,SUCCESS,Hayer-Walia,MCC-4131,BUS/TAXI,partnership,jalandhar,Punjab,2023-04-08 11:08:14,,A,"INR 2,616.91",,,,,,,,,,,,,0
TXN00003644,2026-03-12 09:25:41,USR85233,MCH4692,11662.82,UTR2659110834,5411.0,Success,Bhat Inc,4131,TRAVEL,Sole Proprietor,HYDERABAD,Telangana,05-06-2024,,Enabled,3808.17,,,,,,,,,,,,,0
TXN00014582,2026-03-14 20:54:37,USR34858,MCH3809,1071.35,986029917862,5812.0,COMPLETED,,,,,,,,,,,CBK0001080,usr75735,MCH 7856,03-29-2026,2026/04/02,,unauthorized_transaction,User claims account was compromised before transaction.,In Progress,11-Apr-2026,P2,App,1
TXN00013844,2026-01-03 00:55:08,USR63835,MCH9968,4037.48,UTR0568253832,7011.0,F,Kata-Bawa,5311,DEPARTMENT STORES,Private Limited,lucknow,Uttar Pradesh,2025-09-01 12:08:34,,ACTIVE,2070.31,,,,,,,,,,,,,0
TXN00015082,,USR15805,MCH3683,11752.55,UTR7633914143,4131.0,TXN_SUCCESS,Mander Group,5411,GROCERY STORES,Individual,Mumbai,Maharashtra,09/10/2023,3019047562,Active,4247.99,,,,,,,,,,,,,0
TXN00016531,,USR51211,MCH1420,18756.37,UTR0441973185,,COMPLETED,"Nath, Setty and Pai",7011,HOTEL,Partnership,Kolkata,West Bengal,08/04/2023,,Inactive,"Rs. 1,986",,,,,,,,,,,,,0
TXN00007918,2026-02-26 00:10:00,USR28026,MCH3037,3040.41,UTR9738838317,5912.0,COMPLETED,Gokhale PLC,5411,GROCERY,PARTNERSHIP,Calcutta,West Bengal,2024/12/13,XXXX1304,Hold,1146.48,,,,,,,,,,,,,0
TXN00005781,,USR78156,MCH2428,16310.51,UTR3108961852,5912.0,TXN_SUCCESS,Suresh-Varma,4814,TELECOM,Private Limited,Hyd,Telangana,31/05/2024,XXXX3635,A,Rs. 949,,,,,,,,,,,,,0
TXN00004837,2026-03-05 22:11:44,USR61736,MCH1020,9440.31,UTR4650252967,5411.0,S,Garg-Kale,MCC-4131,TRANSPRT,sole_proprietor,ASR,Punjab,05-09-2023,,Enabled,1015.68,,,,,,,,,,,,,0
TXN00015614,,USR14203,MCH7737,8825.68,UTR0539351350,5812.0,S,Pal-Rama,5311,DEPT_STORE,Partnership,ludhiana,Punjab,01-09-2023,XXXX1213,ACTIVE,"1,196.31",,,,,,,,,,,,,0
TXN00019301,,USR13449,MCH6685,19062.87,UTR 9534920064,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019680,,USR32902,MCH4151,23839.38,UTR4342505082,4131.0,PROCESSING,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011318,,USR51548,MCH4286,11379.46,UTR9603795134,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003488,2026-01-29 15:29:14,USR72083,MCH6379,1309.0,UTR3020135339,5411.0,COMPLETED,CHANA-MAHAJAN,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,BLR,Karnataka,08/08/2025 05:00 PM,XXXX7525,Live,2923.98,,,,,,,,,,,,,0
TXN00006429,,USR31337,MCH2569,6714.5,022410239336,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001539,2026-03-24 01:05:04,USR62543,MCH9789,4544.14,UTR3065443335,5411.0,TXN_SUCCESS,,,,,,,,,,,CBK0000210,USR60489,MCH7607,06-Feb-2026,08/02/2026,"₹2,117.07",dispute raised,customer says transaction was not authorized.,WIP,09-Feb-2026,Medium,chatbot,1
TXN00018382,2026-03-19 05:53:37,USR30549,MCH8096,5458.23,UTR5647426205,,TXN_SUCCESS,Srinivas-Verma,,MOBILE RECHARGE,Partnership,Bombay,Maharashtra,,,Live,2241.14,,,,,,,,,,,,,0
TXN00004355,,USR95654,MCH8121,13532.43,UTR5973834310,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00004171,2026-03-02 16:26:02,USR37605,MCH5670,4430.65,UTR2145386282,,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001100,2026-01-21 14:16:30,USR83641,MCH1136,8759.63,UTR7639505129,4131.0,S,"bahri, kanda and seth",5942.0,BOOK STORE,private_limited,Madras,Tamil Nadu,17/07/2023,XXXX4885,Live,₹896.84,,,,,,,,,,,,,0
TXN00012256,2026-02-24 10:53:08,USR88478,MCH5188,14899.23,UTR6177030085,5912.0,SUCCESS,"Dube, Nair and Datta",MCC-4131,BUS/TAXI,INDIVIDUAL,Jalandhar,Punjab,03-22-2023,4717131081,ACTIVE,2008.92,,,,,,,,,,,,,0
TXN00018265,,USR65758,MCH1339,13717.99,UTR8034920825,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010578,,USR46149,MCH3350,22546.94,UTR3314868648,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006552,,USR92170,MCH7276,13050.55,UTR8429475400,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009582,,USR69781,MCH3810,13694.82,UTR1480009831,5912.0,COMPLETED,Mallick-Lall,5411,KIRANA,Private Limited,lucknow,Uttar Pradesh,07/12/2025,XXXX7137,S,630.92,,,,,,,,,,,,,0
TXN00017437,2026-02-11 16:32:37,USR83423,MCH2974,10160.24,UTR2736088447,,SUCCESS,,,,,,,,,,,CBK0001084,USR13933,mch2265,1768646468,18-Jan-2026,"Rs. 1,311",customer issue,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,09/02/2026,P3,chatbot,1
TXN00017437,2026-02-11 16:32:37,USR83423,MCH2974,10160.24,UTR2736088447,,SUCCESS,,,,,,,,,,,CBK0000916,USR-25761,9926,2026/01/11,,,login compromised,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,In Progress,03/02/2026 08:32 PM,M,App,1
TXN00019114,,USR91735,MCH7811,9509.0,UTR9006127323,5812.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009694,2026-02-13 05:25:44,USR84630,MCH6276,21165.3,UTR0740485700,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012175,2026-03-07 04:09:13,USR28648,MCH4388,0.16612,UTR1457549970,4131.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008219,,USR12367,MCH8333,7384.77,UTR1999173596,,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002361,,USR64752,MCH6174,302.55,UTR 1156735813,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011255,,USR95217,MCH9572,8219.44,UTR1676365293,4131.0,COMPLETED,,,,,,,,,,,CBK0002610,USR62673,mch3100,06/01/2026,2026-01-21 17:51:37,2068.22,account hacked,Merchant service was not delivered after payment.,OPEN,1769363497,P4,Call Center,1
TXN00011255,,USR95217,MCH9572,8219.44,UTR1676365293,4131.0,COMPLETED,,,,,,,,,,,CBK0001436,USR91425,MCH9243,2026/03/05,2026-03-07 09:19:03,3679.43,extra amount deducted,Suspicious high-value payment disputed by customer.,IN_PROGRESS,2026-03-30 09:19:03,Medium,CHATBOT,1
TXN00009194,,USR99386,MCH4062,20246.62,UTR0580847297,5912.0,COMPLETED,Rana Group,5999.0,RETAIL OTHER,INDIVIDUAL,Mumbay,Maharashtra,20-Sep-2023,XXXX3317,Disabled,1544.23,,,,,,,,,,,,,0
TXN00007971,,USR12133,MCH7348,24566.48,UTR5082897223,,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00004620,,USR77163,MCH7793,21468.87,UTR 6856770448,4131.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00004383,2026-03-03 03:26:52,USR73123,MCH8235,0.1435,272505247327,,S,Konda-Pillai,5942,STATIONERY,PRIVATE_LIMITED,Madras,Tamil Nadu,29/08/2025 07:03 PM,XXXX2371,Live,-921.33,,,,,,,,,,,,,0
TXN00006557,2026-03-05 23:22:19,USR59434,MCH6979,9164.0,UTR6054774035,,Fail,Nadig Ltd,,CHEMIST,sole_proprietor,Chennai,Tamil Nadu,2023-05-18 00:42:04,SYHI9438066539953,Inactive,640.32,,,,,,,,,,,,,0
TXN00015717,2026-01-05 22:37:15,USR80247,MCH6738,502.8,012667736463,4131.0,Success,  Bhavsar LLC  ,05699,APPAREL,Individual,Lucknow,Uttar Pradesh,05-29-2024,,Active,,,,,,,,,,,,,,0
TXN00005991,,USR85161,MCH3381,341.9,UTR8627044247,5812.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002380,,USR96419,MCH6818,19961.52,UTR 1999307651,5812.0,TXN_FAILED,"Bava, Badami and Sodhi",5311,DEPARTMENT STORES,PARTNERSHIP,Mumbai,Maharashtra,16-Mar-2023,JOTB5244966377910,Active,-3479.78,,,,,,,,,,,,,0
TXN00013277,2026-02-17 20:43:31,USR15397,MCH7411,13492.0,UTR2080433915,5411.0,Fail,"Bhasin, Soman and Savant",4814,MOBILE RECHARGE,SOLE_PROPRIETOR,Chennai,Tamil Nadu,,,Active,"2,298.88",,,,,,,,,,,,,0
TXN00000983,2026-03-02 07:49:01,USR24249,MCH9841,2673.89,UTR9021054086,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010966,2026-01-09 23:29:47,USR72808,MCH7149,0.4155,UTR4975204284,7011.0,TXN_SUCCESS,  Shanker-Kala  ,5942.0,BOOK STORE,Sole Proprietor,Amritsar,Punjab,2023-07-09 09:54:42,,Active,"Rs. 1,819",,,,,,,,,,,,,0
TXN00013046,,USR71246,MCH8152,16121.0,UTR3764272443,5411.0,COMPLETED,chaudhari plc,5912.0,PHARMACY,SOLE-PROPRIETOR,Jalandhar,Punjab,24/07/2023 08:56 PM,,Active,"INR 1,648.01",,,,,,,,,,,,,0
TXN00016033,2026-01-08 06:28:55,USR20721,MCH4339,21637.0,UTR8363035462,4131.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009917,,USR36792,MCH8720,3071.75,UTR3311927739,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012914,2026-03-17 21:10:26,USR11951,MCH9123,2922.45,UTR9719151238,4131.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014575,2026-01-04 20:17:31,USR13346,MCH8559,8559.0,UTR2357182956,,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007074,,USR68565,MCH4577,1869.97,UTR0615316659,5912.0,S,"Acharya, Apte and Bajwa",,MISCELLANEOUS,SOLE-PROPRIETOR,Chennai,Tamil Nadu,14/09/2025,XXXX2492,Active,461.44,,,,,,,,,,,,,0
TXN00017710,2026-01-16 22:36:18,USR88012,MCH5568,2529.11,UTR7804573142,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018439,,USR27944,MCH2233,11324.24,UTR 6464485788,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000852,2026-01-24 05:28:59,USR84633,MCH8430,18752.0,UTR9945071979,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008267,2026-02-26 10:00:27,USR94080,MCH2930,16431.4,UTR7762739654,5912.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
